98.000000 107.155368 40.250457 0.081065 0.203092 92.863399 40.723746 0.000543 0.104732
99.000000 107.255868 40.263911 0.078767 0.200541 93.006024 40.716045 0.000518 0.104563
100.000000 107.352979 40.273127 0.076591 0.197573 93.146127 40.707164 0.000495 0.103929
101.000000 107.446685 40.277862 0.074523 0.194136 93.283684 40.696959 0.000473 0.102797
102.000000 107.536989 40.277993 0.072553 0.190193 93.418691 40.685333 0.000452 0.101144
103.000000 107.623915 40.273515 0.070669 0.185727 93.551165 40.672233 0.000433 0.098966
104.000000 107.707509 40.264537 0.068859 0.180746 93.681141 40.657652 0.000415 0.096279
105.000000 107.787840 40.251271 0.067115 0.175266 93.808675 40.641625 0.000397 0.093103
106.000000 107.864998 40.234024 0.065427 0.169326 93.933836 40.624227 0.000381 0.089481
107.000000 107.939093 40.213177 0.063787 0.162968 94.056711 40.605565 0.000365 0.085455
108.000000 108.010257 40.189173 0.062188 0.156250 94.177395 40.585777 0.000350 0.081081
109.000000 108.078639 40.162500 0.060623 0.149233 94.295995 40.565020 0.000336 0.076415
110.000000 108.144404 40.133667 0.059088 0.141977 94.412623 40.543470 0.000322 0.071516
111.000000 108.207730 40.103195 0.057578 0.134549 94.527393 40.521311 0.000309 0.066440
112.000000 108.268803 40.071596 0.056090 0.127006 94.640422 40.498731 0.000296 0.061243
113.000000 108.327816 40.039360 0.054621 0.119407 94.751824 40.475916 0.000284 0.055975
114.000000 108.384960 40.006945 0.053171 0.111801 94.861709 40.453046 0.000272 0.050681
115.000000 108.440426 39.974773 0.051737 0.104233 94.970181 40.430290 0.000261 0.045399
116.000000 108.494397 39.943213 0.050319 0.096741 95.077337 40.407804 0.000250 0.040163
117.000000 108.547045 39.912587 0.048917 0.089355 95.183267 40.385728 0.000239 0.034998
118.000000 108.598529 39.883169 0.047532 0.082103 95.288052 40.364183 0.000229 0.029929
119.000000 108.648991 39.855181 0.046165 0.074998 95.391761 40.343275 0.000219 0.024966
120.000000 108.698555 39.828796 0.044816 0.068060 95.494457 40.323090 0.000209 0.020126
121.000000 108.747326 39.804145 0.043487 0.061292 95.596193 40.303697 0.000200 0.015410
122.000000 108.795389 39.781320 0.042178 0.054705 95.697014 40.285150 0.000191 0.010828
123.000000 108.842809 39.760376 0.040892 0.048300 95.796955 40.267486 0.000183 0.006378
124.000000 108.889632 39.741339 0.039628 0.042081 95.896046 40.250727 0.000175 0.002064
125.000000 108.935886 39.724206 0.038389 0.036051 95.994309 40.234886 0.000167 -0.002111
126.000000 108.981584 39.708956 0.037175 0.030214 96.091760 40.219963 0.000159 -0.006146
127.000000 109.026723 39.695542 0.035987 0.024579 96.188411 40.205949 0.000152 -0.010033
128.000000 109.071291 39.683908 0.034827 0.019153 96.284271 40.192825 0.000145 -0.013765
129.000000 109.115261 39.673975 0.033695 0.013949 96.379341 40.180569 0.000138 -0.017332
130.000000 109.158603 39.665665 0.032591 0.008986 96.473625 40.169150 0.000132 -0.020716
131.000000 109.201279 39.658878 0.031517 0.004284 96.567122 40.158534 0.000126 -0.023902
132.000000 109.243247 39.653516 0.030472 -0.000134 96.659828 40.148685 0.000120 -0.026867
133.000000 109.284464 39.649473 0.029457 -0.004242 96.751740 40.139562 0.000114 -0.029589
134.000000 109.324886 39.646643 0.028472 -0.008011 96.842854 40.131125 0.000109 -0.032042
135.000000 109.364470 39.644918 0.027517 -0.011416 96.933165 40.123331 0.000104 -0.034204
